id,source,type,name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
un-sc-sanctions.6908610,un-sc-sanctions,entity,CAPRICORN,CAPRICORN,,,,,,Libya (LYe.004),,"IMO: 8900878. Listed pursuant to paragraphs 10(a) and 10 (b) of resolution 2146 (2014), as extended and modified by paragraph 2 of resolution 2362 (2017) (prohibition to load, transport or discharge; prohibition to enter ports). Pursuant to paragraph 11 of resolution 2146, this designation was renewed by the Committee on 20 October 2017 and is valid until 18 January 2018, unless terminated earlier by the Committee pursuant to paragraph 12 of resolution 2146. Flag State: unknown. As of 21 September 2017, the vessel was located in international waters off the United Arab Emirates.",,,2017-07-21,2017-10-20,2018-01-13T13:41:06.873227
un-sc-sanctions.6908133,un-sc-sanctions,entity,CENTRAL BANK OF Iraq,CENTRAL BANK OF Iraq,,,,,,Iraq (IQe.001),,"Activity: Central Bank (bank of issue and controller of the banking
            system)",,,2003-11-21,,2018-01-13T13:41:06.883095
un-sc-sanctions.6908627,un-sc-sanctions,entity,CENTRAL MILITARY COMMISSION OF THE WORKERS’ PARTY OF KOREA (CMC),"CENTRAL MILITARY COMMISSION OF THE WORKERS’ PARTY OF KOREA
                (CMC)",,,,,,DPRK (KPe.051),,"The Central Military Commission is responsible for the development and implementation of the Workers’ Party of Korea’s military policies, commands and controls the DPRK’s military, and directs the country’s military defense industries in coordination with the State Affairs Commission.",,,2017-09-11,,2018-01-13T13:41:06.897557
un-sc-sanctions.6908152,un-sc-sanctions,entity,CENTRAL PETROLEUM ENTERPRISE,CENTRAL PETROLEUM ENTERPRISE,,,,,,Iraq (IQe.019),,,,,2004-04-26,,2018-01-13T13:41:06.908726
un-sc-sanctions.6908153,un-sc-sanctions,entity,"CHEMICAL, PETROCHEMICAL, MECHANICAL AND METALURICAL TRAINING CENTRE","CHEMICAL, PETROCHEMICAL, MECHANICAL AND METALURICAL TRAINING
                CENTRE",,,,,,Iraq (IQe.020),,,,,2004-04-26,,2018-01-13T13:41:06.922278
un-sc-sanctions.6908516,un-sc-sanctions,entity,CHONGCHONGANG SHIPPING COMPANY,CHONGCHONGANG SHIPPING COMPANY,,,,,,DPRK (KPe.022),,"IMO Number: 5342883. The Chongchongang Shipping Company, through its vessel, the Chong Chon Gang, attempted to directly import the illicit shipment of conventional weapons and arms to the DPRK in July 2013.",,,2016-03-02,,2018-01-13T13:41:06.934396
un-sc-sanctions.6908026,un-sc-sanctions,entity,COMPAGNIE AERIENNE DES GRANDS LACS (CAGL) ; GREAT LAKES BUSINESS COMPANY (GLBC),"COMPAGNIE AERIENNE DES GRANDS LACS (CAGL) ; GREAT LAKES BUSINESS
            COMPANY (GLBC)",,,,,,DRC (CDe.003),,"As of December 2008, GLBC no longer had any operational aircraft,
            although several aircraft continued flying in 2008 despite UN sanctions. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5278381",,,2007-03-29,,2018-01-13T13:41:06.947476
un-sc-sanctions.6908025,un-sc-sanctions,entity,CONGOMET TRADING HOUSE,CONGOMET TRADING HOUSE,,,,,,DRC (CDe.004),,"No longer exists as a gold trading house in Butembo, North
            Kivu. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5278420",,,2007-03-29,,2018-01-13T13:41:06.963045
un-sc-sanctions.110394,un-sc-sanctions,entity,CRUISE MISSILE INDUSTRY GROUP,CRUISE MISSILE INDUSTRY GROUP,,,,,,Iran (IRe.010),,"Production and development of cruise missiles. Responsible for naval
            missiles including cruise missiles. [Old Reference # E.47.A.7]",,,2007-03-24,,2018-01-13T13:41:06.977772
un-sc-sanctions.6908499,un-sc-sanctions,entity,DAEDONG CREDIT BANK (DCB),DAEDONG CREDIT BANK (DCB),,,,,,DPRK (KPe.023),,"SWIFT: DCBK KPPY. Daedong Credit Bank has provided financial services to the Korea Mining Development Trading Corporation (KOMID) and Tanchon Commercial Bank. Since at least 2007, DCB has facilitated hundreds of financial transactions worth millions of dollars on behalf of KOMID and Tanchon Commercial Bank. In some cases, DCB has knowingly facilitated transactions by using deceptive financial practices.",,,2016-03-02,,2018-01-13T13:41:07.005416
un-sc-sanctions.6908556,un-sc-sanctions,entity,DCB FINANCE LIMITED,DCB FINANCE LIMITED,,,,,,DPRK (KPe.040),,"DCB Finance Limited is a front company for Daedong Credit Bank (DCB), a listed entity.",,,2016-11-30,,2018-01-13T13:41:07.030117
un-sc-sanctions.110393,un-sc-sanctions,entity,DEFENCE INDUSTRIES ORGANISATION (DIO),DEFENCE INDUSTRIES ORGANISATION (DIO),,,,,,Iran (IRe.011),,"Overarching MODAFL-controlled entity, some of whose subordinates have
            been involved in the centrifuge programme making components, and in the missile
            programme. [Old Reference # E.37.A.6]",,,2006-12-23,,2018-01-13T13:41:07.045319
un-sc-sanctions.110392,un-sc-sanctions,entity,DEFENSE TECHNOLOGY AND SCIENCE RESEARCH CENTER (DTSRC),DEFENSE TECHNOLOGY AND SCIENCE RESEARCH CENTER (DTSRC),,,,,,Iran (IRe.012),,"Owned or controlled by, or acts on behalf of, MODAFL, which oversees
            Iran's defence research and development, production, maintenance, exports and
            procurement. [Old Reference # E.29.I.3]",,,2010-06-09,2014-12-17,2018-01-13T13:41:07.057745
un-sc-sanctions.6908154,un-sc-sanctions,entity,DIRECTORATE GENERAL OF BAGHDAD ELECTRICITY DISTRIBUTION,DIRECTORATE GENERAL OF BAGHDAD ELECTRICITY DISTRIBUTION,,,,,,Iraq (IQe.021),,,,,2004-04-26,,2018-01-13T13:41:07.071210
un-sc-sanctions.6908155,un-sc-sanctions,entity,DIRECTORATE GENERAL OF CONTRACTS AND PURCHASING,DIRECTORATE GENERAL OF CONTRACTS AND PURCHASING,,,,,,Iraq (IQe.022),,,,,2004-04-26,,2018-01-13T13:41:07.089140
un-sc-sanctions.6908156,un-sc-sanctions,entity,DIRECTORATE GENERAL OF GENERATION AND TRANSMISSION OF ELECTRICITY,"DIRECTORATE GENERAL OF GENERATION AND TRANSMISSION OF
            ELECTRICITY",,,,,,Iraq (IQe.023),,,,,2004-04-26,,2018-01-13T13:41:07.105731
un-sc-sanctions.6908157,un-sc-sanctions,entity,DIRECTORATE GENERAL OF GEOLOGICAL SURVEY AND MINERAL INVESTIGATION,"DIRECTORATE GENERAL OF GEOLOGICAL SURVEY AND MINERAL
            INVESTIGATION",,,,,,Iraq (IQe.024),,,,,2004-04-26,,2018-01-13T13:41:07.129238
un-sc-sanctions.6908159,un-sc-sanctions,entity,DIRECTORATE GENERAL OF MEDICAL SUPPLIES,DIRECTORATE GENERAL OF MEDICAL SUPPLIES,,,,,,Iraq (IQe.026),,,,,2004-04-26,,2018-01-13T13:41:07.150722
un-sc-sanctions.6908160,un-sc-sanctions,entity,DIRECTORATE GENERAL OF MINOR PROJECTS AND RURAL ELECTRIFICATION,"DIRECTORATE GENERAL OF MINOR PROJECTS AND RURAL
            ELECTRIFICATION",,,,,,Iraq (IQe.027),,,,,2004-04-26,,2018-01-13T13:41:07.174411
un-sc-sanctions.6908161,un-sc-sanctions,entity,DIRECTORATE OF TRAINING CENTRE FOR IRON AND STEEL,DIRECTORATE OF TRAINING CENTRE FOR IRON AND STEEL,,,,,,Iraq (IQe.028),,,,,2004-04-26,,2018-01-13T13:41:07.189895
un-sc-sanctions.6908162,un-sc-sanctions,entity,DIRECTORATE OF TRANSFORMERS PROJECT,DIRECTORATE OF TRANSFORMERS PROJECT,,,,,,Iraq (IQe.029),,,,,2004-04-26,,2018-01-13T13:41:07.204346
un-sc-sanctions.6908163,un-sc-sanctions,entity,DIWANIYA STATE COTTON TEXTILE COMPANY,DIWANIYA STATE COTTON TEXTILE COMPANY,,,,,,Iraq (IQe.030),,,,,2004-04-26,,2018-01-13T13:41:07.220248
un-sc-sanctions.113245,un-sc-sanctions,entity,جماعة حماة الدعوة السلفية,DJAMAT HOUMAT DAAWA SALAFIA (DHDS),,,,,,Al-Qaida (QDe.102),,"Associated with the Armed Islamic Group (GIA) (QDe.006) and the
            Organization of Al-Qaida in the Islamic Maghreb (QDe.014). Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 30 Jul. 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5278400",,,2003-11-11,2004-11-26,2018-01-13T13:41:07.236927
un-sc-sanctions.110391,un-sc-sanctions,entity,DOOSTAN INTERNATIONAL COMPANY (DICO),DOOSTAN INTERNATIONAL COMPANY (DICO),,,,,,Iran (IRe.013),,"Supplies elements to Iran's ballistic missile programme. [Old Reference #
            E.29.I.4]",,,2010-06-09,2014-12-17,2018-01-13T13:41:07.253279
un-sc-sanctions.113356,un-sc-sanctions,entity,EASTERN TURKISTAN ISLAMIC MOVEMENT (ETIM),EASTERN TURKISTAN ISLAMIC MOVEMENT (ETIM),,,,,,Al-Qaida (QDe.088),,"Active in China, South Asia and Central Asia. Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 20 May 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5282108",,,2002-09-11,2008-10-03,2018-01-13T13:41:07.267546
un-sc-sanctions.113236,un-sc-sanctions,entity,الجهاد الاسلامي المصري,EGYPTIAN ISLAMIC JIHAD,,,,,,Al-Qaida (QDe.003),,"Co-founded by Aiman Muhammed Rabi al-Zawahiri (QDi.006), who was also its
            military leader. Review pursuant to Security Council resolution 1822 (2008) was
            concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5282058",,,2001-10-06,2009-03-05,2018-01-13T13:41:07.279958
un-sc-sanctions.110390,un-sc-sanctions,entity,ELECTRO SANAM COMPANY,ELECTRO SANAM COMPANY,,,,,,Iran (IRe.014),,"AIO front-company, involved in the ballistic missile programme. [Old
            Reference # E.03.III.3]",,,2008-03-03,,2018-01-13T13:41:07.295009
un-sc-sanctions.2971893,un-sc-sanctions,entity,Эмират Кавказ,EMARAT KAVKAZ,,,,,,Al-Qaida (QDe.131),,"Mainly active in the Russian Federation, Afghanistan and Pakistan. Led by
            Doku Khamatovich Umarov (QDi.290) INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5235592",,,2011-07-29,,2018-01-13T13:41:07.309183
un-sc-sanctions.110388,un-sc-sanctions,entity,ETTEHAD TECHNICAL GROUP,ETTEHAD TECHNICAL GROUP,,,,,,Iran (IRe.016),,"AIO front-company, involved in the ballistic missile programme. [Old
            Reference # E.03.III.4]",,,2008-03-03,,2018-01-13T13:41:07.324592
un-sc-sanctions.6908165,un-sc-sanctions,entity,FACTORY OF MANUFACTURING SPARE PARTS FOR AGRICULTURAL MACHINERY,"FACTORY OF MANUFACTURING SPARE PARTS FOR AGRICULTURAL
            MACHINERY",,,,,,Iraq (IQe.032),,,,,2004-04-26,,2018-01-13T13:41:07.337768
un-sc-sanctions.110387,un-sc-sanctions,entity,FAJR INDUSTRIAL GROUP,FAJR INDUSTRIAL GROUP,,,,,,Iran (IRe.017),,Subordinate entity of AIO. [Old Reference # E.37.B.3],,,2006-12-23,,2018-01-13T13:41:07.351424
un-sc-sanctions.110386,un-sc-sanctions,entity,FARASAKHT INDUSTRIES,FARASAKHT INDUSTRIES,,,,,,Iran (IRe.018),,"Owned or controlled by, or acts on behalf of, the Iran Aircraft
            Manufacturing Company, which in turn is owned or controlled by MODAFL. [Old Reference #
            E.29.I.5]",,,2010-06-09,,2018-01-13T13:41:07.366445
un-sc-sanctions.110385,un-sc-sanctions,entity,FARAYAND TECHNIQUE,FARAYAND TECHNIQUE,,,,,,Iran (IRe.019),,"Involved in centrifuge programme, identified in IAEA reports. [Old
            Reference # E.37.A.5]",,,2006-12-23,,2018-01-13T13:41:07.380253
un-sc-sanctions.110384,un-sc-sanctions,entity,FATER INSTITUTE,FATER INSTITUTE,,,,,,Iran (IRe.020),,"Khatam al-Anbiya (KAA) subsidiary. Fater has worked with foreign
            suppliers, likely on behalf of other KAA companies on IRGC projects in Iran. [Old
            Reference # E.29.II.1]",,,2010-06-09,,2018-01-13T13:41:07.391289
un-sc-sanctions.6908166,un-sc-sanctions,entity,FINE TEXTILE STATE COMPANY,FINE TEXTILE STATE COMPANY,,,,,,Iraq (IQe.033),,,,,2004-04-26,,2018-01-13T13:41:07.405596
un-sc-sanctions.6908027,un-sc-sanctions,entity,FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA (FDLR),FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA (FDLR),,,,,,DRC (CDe.005),,"Email: Fdlr@fmx.de; fldrrse@yahoo.fr; fdlr@gmx.net; fdlrsrt@gmail.com;
            humura2020@gmail.com. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5278442",,,2012-12-31,,2018-01-13T13:41:07.423300
un-sc-sanctions.6908622,un-sc-sanctions,entity,FOREIGN TRADE BANK (FTB),FOREIGN TRADE BANK (FTB),,,,,,DPRK (KPe.047),,Foreign Trade Bank is a state-owned bank and acts as the DPRK’s primary foreign exchange bank and has provided key financial support to the Korea Kwangson Banking Corporation.,,,2017-08-05,,2018-01-13T13:41:07.436413
un-sc-sanctions.6908167,un-sc-sanctions,entity,GENERAL AGRICULTURAL ESTABLISHMENT IN DALMAG,GENERAL AGRICULTURAL ESTABLISHMENT IN DALMAG,,,,,,Iraq (IQe.034),,,,,2004-04-26,,2018-01-13T13:41:07.448286
un-sc-sanctions.6908168,un-sc-sanctions,entity,GENERAL AGRICULTURAL ORGANIZATION IN KHALIS,GENERAL AGRICULTURAL ORGANIZATION IN KHALIS,,,,,,Iraq (IQe.035),,,,,2004-04-26,,2018-01-13T13:41:07.464393
un-sc-sanctions.690758,un-sc-sanctions,entity,GENERAL BUREAU OF ATOMIC ENERGY (GBAE),GENERAL BUREAU OF ATOMIC ENERGY (GBAE),,,,,,DPRK (KPe.007),,"The GBAE is responsible for the DPRK’s nuclear program, which includes the Yongbyon Nuclear Research Center and its 5 MWe (25 MWt) plutonium production research reactor, as well as its fuel fabrication and reprocessing facilities. The GBAE has held nuclear-related meetings and discussions with the International Atomic Energy Agency. GBAE is the primary DPRK government agency that oversees nuclear programs, including the operation of the Yongbyon Nuclear Research Center.",,,2009-07-16,,2018-01-13T13:41:07.481310
un-sc-sanctions.6908170,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR AGRICULTURAL ORGANIZATIONS,GENERAL ESTABLISHMENT FOR AGRICULTURAL ORGANIZATIONS,,,,,,Iraq (IQe.037),,,,,2004-04-26,,2018-01-13T13:41:07.492816
un-sc-sanctions.6908171,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR BAKERIES AND OVENS,GENERAL ESTABLISHMENT FOR BAKERIES AND OVENS,,,,,,Iraq (IQe.038),,,,,2004-04-26,,2018-01-13T13:41:07.513435
un-sc-sanctions.6908172,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR DESIGNS AND RESEARCH,GENERAL ESTABLISHMENT FOR DESIGNS AND RESEARCH,,,,,,Iraq (IQe.039),,,,,2004-04-26,,2018-01-13T13:41:07.530985
un-sc-sanctions.6908174,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR FLOUR MILLS,GENERAL ESTABLISHMENT FOR FLOUR MILLS,,,,,,Iraq (IQe.040),,,,,2004-04-26,,2018-01-13T13:41:07.550098
un-sc-sanctions.6908175,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR GRAIN TRADING,GENERAL ESTABLISHMENT FOR GRAIN TRADING,,,,,,Iraq (IQe.041),,,,,2004-04-26,,2018-01-13T13:41:07.579949
un-sc-sanctions.6908176,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR HOSPITALITY AFFAIRS,GENERAL ESTABLISHMENT FOR HOSPITALITY AFFAIRS,,,,,,Iraq (IQe.042),,,,,2004-04-26,,2018-01-13T13:41:07.603620
un-sc-sanctions.6908177,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR MAIN OUT PALL DRAIN,GENERAL ESTABLISHMENT FOR MAIN OUT PALL DRAIN,,,,,,Iraq (IQe.043),,,,,2004-04-26,,2018-01-13T13:41:07.622510
un-sc-sanctions.6908169,un-sc-sanctions,entity,المصلحة العامة للمزارع الحكومية,GENERAL ESTABLISHMENT FOR STATE FARMS,,,,,,Iraq (IQe.036),,,,,2004-04-26,,2018-01-13T13:41:07.641595
un-sc-sanctions.6908178,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR THARTHAR PROJECT,GENERAL ESTABLISHMENT FOR THARTHAR PROJECT,,,,,,Iraq (IQe.044),,,,,2004-04-26,,2018-01-13T13:41:07.653788
un-sc-sanctions.6908180,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR TRAVEL AND TOURIST SERVICES,GENERAL ESTABLISHMENT FOR TRAVEL AND TOURIST SERVICES,,,,,,Iraq (IQe.046),,,,,2004-04-26,,2018-01-13T13:41:07.664491
un-sc-sanctions.6908181,un-sc-sanctions,entity,GENERAL ESTABLISHMENT FOR WOOLLEN TEXTILE,GENERAL ESTABLISHMENT FOR WOOLLEN TEXTILE,,,,,,Iraq (IQe.047),,,,,2004-04-26,,2018-01-13T13:41:07.674582
un-sc-sanctions.6908182,un-sc-sanctions,entity,GENERAL ORGANIZATION FOR AGRICULTURAL PRODUCE TRADING,GENERAL ORGANIZATION FOR AGRICULTURAL PRODUCE TRADING,,,,,,Iraq (IQe.048),,,,,2004-04-26,,2018-01-13T13:41:07.694734
un-sc-sanctions.110382,un-sc-sanctions,entity,GHARAGAHE SAZANDEGI GHAEM,GHARAGAHE SAZANDEGI GHAEM,,,,,,Iran (IRe.022),,Owned or controlled by KAA. [Old Reference # E.29.II.2],,,2010-06-09,,2018-01-13T13:41:07.704964
un-sc-sanctions.110381,un-sc-sanctions,entity,GHORB KARBALA,GHORB KARBALA,,,,,,Iran (IRe.023),,Owned or controlled by KAA. [Old Reference # E.29.II.3],,,2010-06-09,,2018-01-13T13:41:07.725170
un-sc-sanctions.110380,un-sc-sanctions,entity,GHORB NOOH,GHORB NOOH,,,,,,Iran (IRe.024),,Owned or controlled by KAA. [Old Reference # E.29.II.4],,,2010-06-09,,2018-01-13T13:41:07.738106
un-sc-sanctions.113476,un-sc-sanctions,entity,GLOBAL RELIEF FOUNDATION (GRF),GLOBAL RELIEF FOUNDATION (GRF),,,,,,Al-Qaida (QDe.091),,"Other Foreign Locations: Afghanistan, Bangladesh, Eritrea, Ethiopia,
            India, Iraq, West Bank and Gaza, Somalia and Syria. Federal Employer Identification
            Number (United States of America): 36-3804626. Review pursuant to Security Council
            resolution 1822 (2008) was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5566535",,,2002-10-22,2004-11-26,2018-01-13T13:41:07.748946
un-sc-sanctions.690761,un-sc-sanctions,entity,GREEN PINE ASSOCIATED CORPORATION,GREEN PINE ASSOCIATED CORPORATION,,,,,,DPRK (KPe.010),,"Green Pine Associated Corporation (“Green Pine”) has taken over many of the activities of the Korea Mining Development Trading Corporation (KOMID). KOMID was designated by the Committee in April 2009 and is the DPRK's primary arms dealer and main exporter of goods and equipment related to ballistic missiles and conventional weapons. Green Pine is also responsible for approximately half of the arms and related materiel exported by the DPRK. Green Pine has been identified for sanctions for exporting arms or related material from North Korea. Green Pine specializes in the production of maritime military craft and armaments, such as submarines, military boats and missile systems, and has exported torpedoes and technical assistance to Iranian defence-related firms. Telephone number: +850-2-18111(ext. 8327). Facsimile number: +850-2-3814685 and +850-2-3813372. Email addresses: pac@silibank.com and kndic@co.chesin.com.",,,2012-05-02,2017-06-05,2018-01-13T13:41:07.762165
