id,source,type,leader_name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-cia-world-leaders.29fc82e789cbff5ed0ecccd8639bab48295bd876,us-cia-world-leaders,individual,Miatta KARGBO,,,,,,,Sierra Leone,Min. of Health & Sanitation,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.384538
us-cia-world-leaders.ab11c99ecfd27e53551581e9d84ccfb7b5bb6303,us-cia-world-leaders,individual,Alpha KANU,,,,,,,Sierra Leone,Min. of Information & Communication,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.416554
us-cia-world-leaders.d14926ef82b82ef683681337449283ec5ad47e35,us-cia-world-leaders,individual,Joseph Bandabla DAUDA,,,,,,,Sierra Leone,Min. of Internal Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.437788
us-cia-world-leaders.a68f2b3e5fe7d42028ce453b2f4b8b09931fe0d0,us-cia-world-leaders,individual,Frank KARGBO,,,,,,,Sierra Leone,Min. of Justice & Attorney Gen.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.464100
us-cia-world-leaders.91c5fb7f867b28bff8d26f27918fe49c1468a9c0,us-cia-world-leaders,individual,Matthew TEAMBO,,,,,,,Sierra Leone,Min. of Labor & Social Security,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.502465
us-cia-world-leaders.68e139ed43e897b01c97a73ff167310c148b0795,us-cia-world-leaders,individual,Musa TARAWALLY,,,,,,,Sierra Leone,"Min. of Lands, Country Planning, & Environment",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.535360
us-cia-world-leaders.660ea81179d71b218ef731984c443b856615b1da,us-cia-world-leaders,individual,Diana KONOMANYI,,,,,,,Sierra Leone,Min. of Local Govt. & Rural Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.574910
us-cia-world-leaders.3310dec9ae7a03d1b3598dadca650a662d13d7cf,us-cia-world-leaders,individual,Allieu Pat SOWE,,,,,,,Sierra Leone,Min. of Marine Resources & Fisheries,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.591902
us-cia-world-leaders.b10fd7192b68550caa26ab162e275415a4fe896a,us-cia-world-leaders,individual,Minkailu MASARAY,,,,,,,Sierra Leone,Min. of Mines & Mineral Resources,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.612024
us-cia-world-leaders.6174bc00986b44b5cdba1773268c71fea1aac829,us-cia-world-leaders,individual,Ibrahim Kemoh SESAY,,,,,,,Sierra Leone,Min. of Political & Public Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.628856
us-cia-world-leaders.3833ba01c003195c939e511ff5f1e7dcf38a8345,us-cia-world-leaders,individual,Moijue KAIKAI,,,,,,,Sierra Leone,"Min. of Social Welfare, Gender, & Children's Affairs",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.663459
us-cia-world-leaders.c7abe877941a8b60d1e4c817f5162f660ab99c04,us-cia-world-leaders,individual,Paul KAMARA,,,,,,,Sierra Leone,Min. of Sports,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.698777
us-cia-world-leaders.0557ed4adff9059eb92c244f9677d8604bf17e11,us-cia-world-leaders,individual,Peter Bayuku KONTE,,,,,,,Sierra Leone,Min. of Tourism & Cultural Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.741336
us-cia-world-leaders.a739eec8d7575f131d077b20aa9e78c46d4fe6f1,us-cia-world-leaders,individual,Usman Boie-KAMARA,,,,,,,Sierra Leone,Min. of Trade & Industry,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.758266
us-cia-world-leaders.d4e665cfdd90c76e8a975c2bd96df3a4ee8c5e83,us-cia-world-leaders,individual,Balogun KOROMA,,,,,,,Sierra Leone,Min. of Transport & Aviation,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.826013
us-cia-world-leaders.a66a22dfee1a399d6d98905b5ad976d01b8288e6,us-cia-world-leaders,individual,Momodu MALIGI,,,,,,,Sierra Leone,Min. of Water Resources,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.850495
us-cia-world-leaders.848636f64802330e043189956e4b57511bd9c1e2,us-cia-world-leaders,individual,Alimany P. KOROMA,,,,,,,Sierra Leone,"Min. of Works, Housing, & Infrastructure",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.879346
us-cia-world-leaders.823d2a9419ce4c534cfff275822f910248714040,us-cia-world-leaders,individual,Alimamy KAMARA,,,,,,,Sierra Leone,Min. of Youth Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.913328
us-cia-world-leaders.2d98de06fc3fe068cd84f33c428e8c402ec882d4,us-cia-world-leaders,individual,William Juana SMITH,,,,,,,Sierra Leone,"Resident Min., East",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.948490
us-cia-world-leaders.85f3286cda087dd9f66032e279228fcbaa71b67f,us-cia-world-leaders,individual,Ali KAMARA,,,,,,,Sierra Leone,"Resident Min., North",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.966246
us-cia-world-leaders.86cae560c2a5b78e46e245b00e2952e9ab8bcdeb,us-cia-world-leaders,individual,Muctarr CONTEH,,,,,,,Sierra Leone,"Resident Min., South",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.997490
us-cia-world-leaders.47b29f04ae591971b1139e1f28e306f93cad7bb7,us-cia-world-leaders,individual,Shehu Sambadeen SESAY,,,,,,,Sierra Leone,"Governor, Central Bank",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:33.021315
us-cia-world-leaders.0856b09a1b7f1507394cb0b89c86ba040f3b02c3,us-cia-world-leaders,individual,Bockari Kortu STEVENS,,,,,,,Sierra Leone,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:33.040688
us-cia-world-leaders.e1666ddf6fee44e961ca05ed6bce2466dc52918d,us-cia-world-leaders,individual,Vandi Chidi MINAH,,,,,,,Sierra Leone,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:33.071378
us-cia-world-leaders.bb1a0c024ea3525b5e07aa0077436ca9097519c2,us-cia-world-leaders,individual,Tony TAN Keng Yam,,,,,,,Singapore,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.519548
us-cia-world-leaders.240b36808ade784485a967bcc6ac48e845b9677f,us-cia-world-leaders,individual,LEE Hsien Loong,,,,,,,Singapore,Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.540927
us-cia-world-leaders.f44d064d1ada6fd9e73a9949951aa3b592478006,us-cia-world-leaders,individual,Tharman SHANMUGARATNAM,,,,,,,Singapore,Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.566166
us-cia-world-leaders.1c65820000fb1ec029ab0b649a7180679ac30d91,us-cia-world-leaders,individual,"TEO Chee Hean , RAdm. (Ret.)",,,,,,,Singapore,Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.587566
us-cia-world-leaders.7e32e7e56ec2ddf1cc6b1610d7dc17dfc8f64e0c,us-cia-world-leaders,individual,Tharman SHANMUGARATNAM,,,,,,,Singapore,"Coordinating Min. for Economic & Social Policies, Prime Minister's Office",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.603272
us-cia-world-leaders.3783ebdec96ddb87737798770e73714d69d0525f,us-cia-world-leaders,individual,KHAW Boon Wan,,,,,,,Singapore,"Coordinating Min. for Infrastructure, Prime Minister's Office",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.627901
us-cia-world-leaders.ec07fb8eb94925ebe91d1e983f46352d47caf574,us-cia-world-leaders,individual,"TEO Chee Hean, RAdm. (Ret.)",,,,,,,Singapore,"Coordinating Min. for National Security, Prime Minister's Office",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.650722
us-cia-world-leaders.a8a36a040a1c3983a5848f5a5f1dba1bfe860a18,us-cia-world-leaders,individual,YAACOB Ibrahim,,,,,,,Singapore,Min. for Communication & Information,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.677456
us-cia-world-leaders.f3fa1053de298de1af6dbf569f4f0bbab1079c0a,us-cia-world-leaders,individual,Grace FU Hai Yen,,,,,,,Singapore,"Min. for Culture, Community, & Youth",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.690918
us-cia-world-leaders.62b8f8334612d6c3941149716813cf09c4d12bfb,us-cia-world-leaders,individual,"NG Eng Hen , Dr.",,,,,,,Singapore,Min. for Defense,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.714470
us-cia-world-leaders.b7d8ebb7599e8c48f2f03359398b5c7adc835a28,us-cia-world-leaders,individual,ONG Ye Kung,,,,,,,Singapore,Min. of Education (Higher Education & Skills) (Acting),,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.735333
us-cia-world-leaders.98235b70f82a9ca86f131af675f4c94dae94d844,us-cia-world-leaders,individual,NG Chee Meng,,,,,,,Singapore,Min. for Education (Schools) (Acting),,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.752140
us-cia-world-leaders.4886eba81d26050b39f82da083fbaef6cd533c51,us-cia-world-leaders,individual,MASAGOS Zulkifli,,,,,,,Singapore,Min. for the Environment & Water Resources,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.766638
us-cia-world-leaders.7e8b1e2d6b24c61885cc52d2fdde537e98922cf4,us-cia-world-leaders,individual,HENG Swee Keat,,,,,,,Singapore,Min. for Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.785391
us-cia-world-leaders.0bd96e8b2bc4c622637f4460a297db828617683c,us-cia-world-leaders,individual,Vivian BALAKRISHNAN,,,,,,,Singapore,Min. for Foreign Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.799039
us-cia-world-leaders.e28f6385305fd10dbaa3e0e126fcb39fb9ec0cc3,us-cia-world-leaders,individual,GAN Kim Yong,,,,,,,Singapore,Min. for Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.811172
us-cia-world-leaders.4a6471d2651afbf858b8ca69cb1db304fb127d02,us-cia-world-leaders,individual,K. SHANMUGAM,,,,,,,Singapore,Min. for Home Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.827071
us-cia-world-leaders.1cb2e94432545c880b55212cdd5904007cc27b7f,us-cia-world-leaders,individual,K. SHANMUGAM,,,,,,,Singapore,Min. for Law,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.847300
us-cia-world-leaders.0df9f58dd73d20ceeaf4c463441277b0c286ef8b,us-cia-world-leaders,individual,LIM Swee Say,,,,,,,Singapore,Min. for Manpower,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.867332
us-cia-world-leaders.5263d6f2625e5de4aa9817015f8ea0a4b60e8349,us-cia-world-leaders,individual,YAACOB Ibrahim,,,,,,,Singapore,Min. in Charge of Muslim Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.881568
us-cia-world-leaders.f3800ce9b12092bee3475da0bbf1e4c29b32a370,us-cia-world-leaders,individual,Lawrence WONG,,,,,,,Singapore,Min. for National Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.898354
us-cia-world-leaders.31fbaf113a7157f18184790e61d998030bb96e11,us-cia-world-leaders,individual,TAN Chuan Jin,,,,,,,Singapore,Min. for Social & Family Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.914689
us-cia-world-leaders.830dc32e2ddd9ebdb4712649ae8e84904318c257,us-cia-world-leaders,individual,S. ISWARAN,,,,,,,Singapore,Min. for Trade & Industry (Industry),,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.928731
us-cia-world-leaders.8ad9ed4ce37cc010dad99c6092ee66b2bc2f694d,us-cia-world-leaders,individual,LIM Hng Kiang,,,,,,,Singapore,Min. for Trade & Industry (Trade),,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.946662
us-cia-world-leaders.6776ac1c0126031406acdf947a112f51b6906a96,us-cia-world-leaders,individual,KHAW Boon Wan,,,,,,,Singapore,Min. for Transport,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.965758
us-cia-world-leaders.f61110635b69be60b31b418231e83dcafd3b5163,us-cia-world-leaders,individual,CHAN Chun Sing,,,,,,,Singapore,"Min., Prime Minister's Office",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:33.984136
us-cia-world-leaders.bea256f2f786a4bfd4a39cd5b0dc04ec6eb8c76f,us-cia-world-leaders,individual,MASAGOS Zulkifli,,,,,,,Singapore,"Min., Prime Minister's Office",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:34.015795
us-cia-world-leaders.aea8976a865a2b6d6d9c7ca16b3c818f26e445b2,us-cia-world-leaders,individual,Tharman SHANMUGARATNAM,,,,,,,Singapore,"Chmn., Monetary Authority of Singapore",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:34.040302
us-cia-world-leaders.d55c781effa5a60e16a29a0dc4283e26a88174df,us-cia-world-leaders,individual,Ashok Kumar MIRPURI,,,,,,,Singapore,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:34.065893
us-cia-world-leaders.efa62e14e4b6b5c48f15a91df4828375f39b25e2,us-cia-world-leaders,individual,Karen TAN,,,,,,,Singapore,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/SN.html,,,2018-03-09,2018-03-09T16:14:34.096349
us-cia-world-leaders.7de0e7dd05c65fd8facfd695f52d31c3957d4ef7,us-cia-world-leaders,individual,Andrej KISKA,,,,,,,Slovakia,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.520898
us-cia-world-leaders.cb68c7292cfb70f389682daaeac0c89a20283fc6,us-cia-world-leaders,individual,Robert FICO,,,,,,,Slovakia,Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.553488
us-cia-world-leaders.1c6160e027b9efd5e76cb6bfdba14a03ee68439c,us-cia-world-leaders,individual,Robert KALINAK,,,,,,,Slovakia,Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.569233
us-cia-world-leaders.3af564d03346df3921df18bde217bb7ae63c7a73,us-cia-world-leaders,individual,Lucia ZITNANSKA,,,,,,,Slovakia,Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.596343
us-cia-world-leaders.62e33b0ba4960f7b75a772b2d39dcde5df236524,us-cia-world-leaders,individual,Peter PELLEGRINI,,,,,,,Slovakia,Dep. Prime Min. for Investment and Information,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.612683
us-cia-world-leaders.d208f0c8493c900a33d6286913a8c2ae20934c3f,us-cia-world-leaders,individual,Gabriela MATECNA,,,,,,,Slovakia,Min. of Agriculture & Rural Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.630630
us-cia-world-leaders.fdf208e876e0500714a6b06aaac429f85898597c,us-cia-world-leaders,individual,Marek MADARIC,,,,,,,Slovakia,Min. of Culture,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.653249
us-cia-world-leaders.88185c5c8245de659f60a8b76360670533ee13f8,us-cia-world-leaders,individual,Peter GAJDOS,,,,,,,Slovakia,Min. of Defense,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.668138
us-cia-world-leaders.28ff515b41b35329a317fa577f09097b5fb5f6bc,us-cia-world-leaders,individual,Peter ZIGA,,,,,,,Slovakia,Min. of Economy,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.684326
us-cia-world-leaders.616080947d7775219178db8b36af8babc011f565,us-cia-world-leaders,individual,Peter PLAVCAN,,,,,,,Slovakia,"Min. of Education, Science, Research, & Sport",,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.700264
us-cia-world-leaders.9068e5687c449ad3f9dd9389a88742b556fac77a,us-cia-world-leaders,individual,Laszlo SOLYMOS,,,,,,,Slovakia,Min. of Environment,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.720268
us-cia-world-leaders.e830fca5eeeabf8e66afeb5b0e855d10eedeae04,us-cia-world-leaders,individual,Peter KAZIMIR,,,,,,,Slovakia,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.737934
us-cia-world-leaders.a5292a461c0af65e5b26adf9680016307a530eda,us-cia-world-leaders,individual,Miroslav LAJCAK,,,,,,,Slovakia,Min. of Foreign & European Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.754523
us-cia-world-leaders.23d5e5fe2dc638604cda45fe4e5a11ecef751bc0,us-cia-world-leaders,individual,Tomas DRUCKER,,,,,,,Slovakia,Min. of Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.770973
us-cia-world-leaders.986033e0e91c84d75a63eb5f607a5063ede2446a,us-cia-world-leaders,individual,Robert KALINAK,,,,,,,Slovakia,Min. of Interior,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.789600
us-cia-world-leaders.2f70a674af617b2d81e4daebe2c4a68288ea0a60,us-cia-world-leaders,individual,Lucia ZITNANSKA,,,,,,,Slovakia,Min. of Justice,,https://www.cia.gov/library/publications/resources/world-leaders-1/LO.html,,,2017-01-05,2018-03-09T16:14:34.830950
